Transaction_ID,Transaction_Amount,Transaction_Type,Account_Age,Location_Mismatch,Device_Type,Previous_Fraud_History,Fraudulent_Transaction
2229,1486.89,Purchase,1,1,ATM,0,0
2230,1500.3,Transfer,2,0,Web,0,0
2231,3716.22,Withdrawal,8,1,Web,0,1
2232,241.67,Transfer,2,0,ATM,0,0
2233,4514.57,Purchase,19,1,ATM,0,1
2234,4261.47,Purchase,9,0,Mobile,0,0
2235,3339.36,Transfer,9,0,Web,0,0
2236,2966.51,Purchase,13,0,Web,0,0
2237,4461.62,Withdrawal,6,0,ATM,0,0
2238,927.47,Withdrawal,15,0,ATM,0,0
2239,395.77,Transfer,19,0,ATM,0,0
2240,1198.31,Purchase,15,1,Web,0,1
2241,3973.1,Withdrawal,18,0,Web,0,1
2242,174.32,Withdrawal,7,0,Mobile,0,0
2243,2914.45,Withdrawal,11,0,ATM,0,0
2244,4977.19,Transfer,8,0,Mobile,0,1
2245,4278.62,Transfer,6,0,Web,0,0
2246,2607.71,Withdrawal,8,0,Mobile,0,0
2247,319.14,Withdrawal,2,0,Mobile,0,0
2248,4157.04,Purchase,19,0,Mobile,0,1
2249,2995.29,Purchase,16,0,ATM,0,0
2250,575.55,Purchase,7,0,Web,0,0
2251,470.19,Transfer,10,0,ATM,0,0
2252,4548.22,Withdrawal,12,1,Mobile,0,1
2253,3346.33,Transfer,17,0,ATM,0,0
2254,4146.6,Withdrawal,7,0,Web,0,1
2255,4395.02,Purchase,8,1,Web,0,1
2256,2859.29,Purchase,7,0,Mobile,1,0
2257,2587.71,Purchase,4,0,Mobile,0,0
2258,2152.71,Purchase,3,1,ATM,0,1
2259,1585.42,Withdrawal,19,0,Web,0,0
2260,2173.55,Purchase,15,0,Web,0,0
2261,3869.62,Withdrawal,4,1,ATM,0,1
2262,3010.02,Withdrawal,9,1,Web,1,1
2263,4462.72,Transfer,13,0,Mobile,0,0
2264,2217.46,Purchase,18,0,Mobile,0,0
2265,3035.84,Purchase,16,1,ATM,0,1
2266,3156.91,Transfer,1,0,ATM,0,0
2267,2958.89,Withdrawal,4,0,ATM,1,1
2268,3513.47,Purchase,18,0,Mobile,0,0
2269,1187.93,Withdrawal,8,0,ATM,0,0
2270,2562.31,Transfer,16,1,Web,0,1
2271,522.02,Withdrawal,11,1,ATM,0,1
2272,1923.17,Purchase,19,1,Web,0,0
2273,2438.85,Withdrawal,19,1,Mobile,0,1
2274,3261.47,Withdrawal,18,0,Web,0,0
2275,4752.7,Purchase,19,0,Web,0,0
2276,3003.65,Purchase,11,0,Web,0,0
2277,3718.23,Withdrawal,3,0,Mobile,0,1
2278,2531.82,Withdrawal,8,0,Web,0,0
2279,3170.89,Transfer,19,0,Web,0,1
2280,355.59,Purchase,10,1,ATM,0,1
2281,1272.7,Withdrawal,16,0,ATM,0,0
2282,1809.9,Purchase,5,0,ATM,0,0
2283,2362.99,Transfer,9,0,Web,0,0
2284,229.2,Withdrawal,8,0,Web,1,0
2285,700.98,Withdrawal,11,0,Mobile,0,0
2286,1384.79,Withdrawal,16,1,Web,0,1
2287,4857.69,Purchase,7,0,Web,0,0
2288,1657.4,Transfer,15,0,Mobile,1,1
2289,2410.72,Purchase,17,0,Web,0,0
2290,981.29,Withdrawal,6,0,Mobile,0,0
2291,3054.29,Transfer,15,1,Mobile,0,0
2292,1404.14,Withdrawal,8,1,ATM,1,1
2293,1035.76,Withdrawal,7,1,Web,0,1
2294,2583.35,Purchase,2,0,ATM,0,0
2295,28.52,Withdrawal,13,0,Web,0,0
2296,39.31,Transfer,6,0,ATM,1,1
2297,1096.12,Withdrawal,5,0,Mobile,0,0
2298,184.57,Withdrawal,1,1,Mobile,0,0
2299,541.02,Purchase,18,0,Mobile,0,0
2300,1694.96,Transfer,15,1,Mobile,0,0
2301,4013.13,Purchase,10,0,Web,0,0
2302,2860.67,Withdrawal,3,0,Web,0,0
2303,2563.83,Purchase,5,0,ATM,1,1
2304,1468.15,Purchase,13,0,Web,0,0
2305,4658.84,Purchase,8,0,Web,1,1
2306,1985.68,Purchase,2,0,ATM,0,0
2307,436.38,Withdrawal,9,0,Mobile,0,0
2308,3085.72,Withdrawal,17,0,ATM,0,0
2309,570.08,Transfer,18,0,ATM,0,0
2310,1726.77,Purchase,13,0,Mobile,0,0
2311,2537.55,Purchase,1,0,ATM,0,0
2312,4371.24,Transfer,12,0,ATM,1,1
2313,2468.24,Purchase,5,0,ATM,0,0
2314,3511.59,Transfer,8,0,Web,0,0
2315,4964.09,Withdrawal,15,0,Mobile,0,1
2316,658.31,Transfer,3,0,Mobile,0,0
2317,1374.38,Purchase,6,0,ATM,0,0
2318,1973.49,Transfer,13,0,Web,0,0
2319,2109.72,Withdrawal,12,0,Mobile,0,0
2320,2055.69,Purchase,19,1,Mobile,0,1
2321,4538.15,Withdrawal,18,0,ATM,1,1
2322,3570.45,Withdrawal,1,0,ATM,0,0
2323,3039.92,Transfer,7,1,ATM,1,1
2324,1547.55,Withdrawal,12,0,Mobile,0,0
2325,4119.13,Purchase,10,0,ATM,0,0
2326,4775.35,Withdrawal,12,0,ATM,0,0
2327,4106.17,Withdrawal,11,0,ATM,0,1
2328,8.82,Transfer,4,0,Web,0,0
2329,3182.37,Withdrawal,19,0,ATM,0,0
2330,256.63,Transfer,6,0,Mobile,0,0
2331,1288.78,Transfer,9,0,ATM,0,0
2332,298.56,Purchase,10,0,Mobile,0,0
2333,3019.37,Purchase,5,0,Web,0,0
2334,3433.26,Purchase,13,0,Web,0,1
2335,573.32,Purchase,9,0,ATM,0,0
2336,1919.81,Transfer,2,0,Mobile,0,0
2337,2281.73,Withdrawal,18,0,ATM,0,0
2338,1845.9,Purchase,1,1,ATM,0,0
2339,606.0,Purchase,12,0,Mobile,0,0
2340,2095.32,Purchase,10,0,Mobile,0,0
2341,3756.14,Withdrawal,2,1,Mobile,0,1
2342,355.97,Purchase,9,0,Mobile,0,0
2343,401.82,Withdrawal,2,0,Mobile,0,0
2344,1774.5,Transfer,14,0,Web,0,0
2345,4708.69,Transfer,11,0,Web,0,0
2346,3343.19,Transfer,11,1,Web,0,0
2347,3393.67,Withdrawal,17,0,Mobile,0,0
2348,1810.24,Purchase,4,0,Mobile,1,0
2349,2968.71,Purchase,13,0,Mobile,0,0
2350,51.65,Purchase,7,1,ATM,1,1
2351,3180.84,Purchase,16,0,Web,0,0
2352,4566.52,Purchase,1,0,Web,0,0
2353,3063.25,Withdrawal,13,0,ATM,0,0
2354,4368.62,Transfer,1,0,ATM,0,0
2355,3620.14,Purchase,11,0,Web,0,0
2356,603.67,Transfer,6,0,Mobile,0,0
2357,4512.36,Withdrawal,3,0,Web,0,0
2358,333.15,Withdrawal,12,0,Mobile,0,0
2359,2670.3,Purchase,5,0,Web,0,0
2360,711.54,Withdrawal,9,0,Web,0,0
2361,59.52,Transfer,12,0,ATM,0,0
2362,2110.75,Purchase,10,0,ATM,0,0
2363,1475.91,Purchase,19,0,Mobile,1,1
2364,2430.52,Transfer,5,0,Mobile,1,1
2365,2886.42,Purchase,5,0,Web,0,0
2366,219.65,Purchase,9,0,ATM,0,0
2367,615.89,Transfer,17,0,Mobile,0,0
2368,2793.65,Purchase,10,1,Mobile,0,0
2369,1716.49,Purchase,1,0,Mobile,1,0
2370,3646.14,Transfer,16,0,Web,1,1
2371,3261.81,Withdrawal,15,1,Mobile,0,1
2372,4228.18,Transfer,17,0,Mobile,0,0
2373,3462.77,Purchase,13,0,ATM,0,0
2374,2150.23,Transfer,1,0,ATM,0,0
2375,3365.16,Purchase,8,0,ATM,0,0
2376,1377.63,Purchase,5,1,Web,1,1
2377,1532.26,Transfer,6,0,ATM,0,0
2378,3945.14,Purchase,14,0,ATM,1,1
2379,2232.65,Withdrawal,11,1,ATM,0,0
2380,3992.1,Purchase,6,1,ATM,0,1
2381,4112.29,Transfer,11,0,Mobile,0,1
2382,4287.95,Withdrawal,13,0,Web,0,0
2383,4583.26,Withdrawal,12,0,Mobile,0,0
2384,2155.5,Purchase,2,0,Mobile,0,0
2385,1595.02,Transfer,3,0,Web,1,1
2386,2911.41,Purchase,4,0,Mobile,0,0
2387,1856.49,Purchase,17,0,ATM,0,0
2388,3005.77,Transfer,6,0,Web,0,0
2389,3528.22,Transfer,7,0,Mobile,0,0
2390,3442.34,Purchase,15,0,Mobile,0,1
2391,1873.39,Withdrawal,11,0,ATM,0,0
2392,835.13,Purchase,3,0,Mobile,0,0
2393,2153.22,Withdrawal,6,0,Mobile,0,0
2394,713.83,Purchase,2,0,Mobile,0,0
2395,4450.6,Transfer,14,0,Web,0,0
2396,1730.04,Withdrawal,9,1,Web,0,1
2397,773.14,Transfer,18,0,Mobile,0,0
2398,128.21,Transfer,19,0,Mobile,1,0
2399,3229.47,Transfer,12,0,ATM,0,0
2400,3184.87,Transfer,13,0,Web,1,1
2401,1703.68,Transfer,12,0,Web,0,0
2402,359.49,Purchase,12,0,Web,0,0
2403,2048.73,Withdrawal,18,0,Mobile,0,0
2404,1556.78,Purchase,9,0,ATM,1,1
2405,3385.93,Purchase,17,0,ATM,0,0
2406,3029.29,Purchase,16,0,Mobile,0,0
2407,1823.6,Transfer,17,0,Mobile,0,0
2408,1090.24,Purchase,8,0,ATM,0,0
2409,4940.19,Withdrawal,11,0,ATM,0,0
2410,2270.55,Purchase,2,0,Web,1,0
2411,3441.68,Transfer,8,0,Mobile,1,1
2412,703.62,Withdrawal,12,1,Web,0,1
2413,2428.46,Withdrawal,1,1,ATM,0,1
2414,138.66,Withdrawal,13,0,Web,0,0
2415,2527.77,Withdrawal,17,0,ATM,0,0
2416,4820.12,Purchase,14,0,ATM,0,0
2417,1921.65,Transfer,14,1,Web,0,1
2418,195.94,Withdrawal,16,0,Mobile,0,0
2419,155.75,Withdrawal,17,0,Web,0,0
2420,1940.55,Transfer,6,0,Web,0,0
2421,800.96,Purchase,7,0,Mobile,0,0
2422,117.74,Withdrawal,1,0,Mobile,0,0
2423,3781.31,Purchase,15,0,Web,0,1
2424,2293.16,Purchase,18,0,ATM,0,0
2425,1446.93,Purchase,13,0,Web,0,0
2426,4500.52,Purchase,2,1,ATM,0,1
2427,581.58,Withdrawal,19,0,Mobile,0,0
2428,4779.64,Withdrawal,15,1,Mobile,0,0
2429,1570.52,Purchase,12,0,ATM,0,0
2430,4442.13,Purchase,15,0,Web,0,0
2431,3015.11,Transfer,18,0,Mobile,0,0
2432,4133.71,Transfer,14,0,ATM,0,1
2433,4920.08,Transfer,6,0,ATM,0,1
2434,1442.74,Withdrawal,12,0,Web,0,0
2435,4805.72,Transfer,6,0,ATM,0,0
2436,1948.02,Withdrawal,9,1,ATM,0,1
2437,1928.17,Withdrawal,4,0,Web,0,0
2438,1702.6,Withdrawal,17,0,Mobile,0,0
2439,2707.5,Withdrawal,2,0,Mobile,0,0
2440,771.57,Transfer,16,0,Mobile,0,0
2441,2769.0,Purchase,14,0,ATM,0,0
2442,2708.98,Purchase,8,0,ATM,0,0
2443,3809.75,Purchase,14,0,Web,0,0
2444,4168.42,Transfer,2,0,ATM,0,0
2445,2202.77,Purchase,16,0,ATM,0,0
2446,1512.36,Transfer,4,0,Mobile,0,0
2447,1297.42,Transfer,1,1,ATM,0,1
2448,973.92,Transfer,14,1,ATM,0,0
2449,289.18,Purchase,8,0,ATM,0,0
2450,1712.9,Purchase,3,0,Web,0,0
2451,1351.97,Purchase,5,0,ATM,0,0
2452,4832.12,Withdrawal,6,0,Web,0,0
2453,2788.99,Transfer,8,1,Mobile,0,0
2454,1737.04,Withdrawal,6,0,ATM,0,0
2455,2902.76,Transfer,6,0,Web,0,0
2456,696.84,Purchase,4,0,Mobile,0,0
2457,2220.77,Transfer,7,0,ATM,0,0
2458,3131.55,Transfer,19,0,Web,0,0
2459,2445.0,Withdrawal,7,0,Web,0,0
2460,2009.49,Transfer,3,0,Mobile,0,0
2461,4969.25,Purchase,8,1,ATM,0,1
2462,4401.69,Transfer,1,0,ATM,0,0
2463,3117.41,Transfer,1,0,ATM,0,0
2464,2847.32,Transfer,14,0,Web,0,0
2465,3103.68,Withdrawal,6,0,ATM,0,0
2466,1007.36,Transfer,10,0,Web,0,0
2467,1976.29,Transfer,14,0,Web,0,0
2468,198.26,Withdrawal,4,0,Mobile,0,0
2469,2378.25,Withdrawal,6,0,Web,0,0
2470,2715.58,Withdrawal,16,0,Mobile,0,0
2471,1139.52,Withdrawal,1,0,Mobile,0,0
2472,4820.18,Purchase,6,0,ATM,0,0
2473,4547.36,Purchase,9,1,Mobile,0,1
2474,3610.99,Transfer,15,0,ATM,0,0
2475,2667.4,Purchase,12,0,Mobile,0,0
2476,4349.98,Transfer,3,0,Web,0,0
2477,654.13,Purchase,11,0,ATM,0,0
2478,3952.76,Withdrawal,15,0,Web,1,0
2479,624.98,Withdrawal,3,0,ATM,0,0
2480,3971.26,Purchase,14,1,Web,0,1
2481,1379.56,Purchase,2,1,Mobile,0,0
2482,4385.58,Transfer,4,0,ATM,0,0
2483,4720.27,Transfer,19,0,ATM,0,0
2484,744.83,Transfer,12,0,ATM,0,0
2485,2313.92,Withdrawal,2,0,Mobile,0,0
2486,4904.96,Withdrawal,17,0,Web,0,0
2487,2417.55,Withdrawal,3,0,Mobile,0,0
2488,4317.87,Withdrawal,10,0,Mobile,0,1
2489,2944.07,Transfer,16,0,Mobile,0,0
2490,1877.27,Withdrawal,9,0,Web,0,0
2491,1429.63,Withdrawal,11,0,Mobile,0,0
2492,1016.91,Withdrawal,15,0,ATM,0,0
2493,3809.23,Withdrawal,3,0,Mobile,0,1
2494,1933.32,Purchase,16,0,Web,0,0
2495,2556.87,Transfer,12,0,ATM,0,0
2496,2462.14,Transfer,5,0,Web,0,0
2497,2886.82,Withdrawal,7,0,Mobile,0,0
2498,4328.02,Purchase,9,0,Web,0,0
2499,4903.72,Transfer,18,0,ATM,0,0
2500,2038.51,Transfer,8,0,Web,0,0
2501,4137.77,Withdrawal,12,0,ATM,0,1
2502,3822.87,Withdrawal,2,0,ATM,0,0
2503,2868.07,Transfer,10,1,Mobile,0,1
2504,4780.28,Transfer,19,0,Mobile,0,0
2505,1003.17,Purchase,9,1,ATM,1,1
2506,547.21,Transfer,8,1,Web,0,0
2507,4269.96,Transfer,1,0,ATM,0,0
2508,2196.31,Withdrawal,6,0,Mobile,0,0
2509,4235.0,Transfer,12,0,Web,0,0
2510,4465.56,Withdrawal,19,0,ATM,0,0
2511,313.23,Transfer,17,0,Mobile,1,1
2512,4417.44,Transfer,2,1,ATM,0,0
2513,2242.15,Transfer,11,0,ATM,0,0
2514,2552.65,Purchase,18,0,ATM,0,0
2515,3133.34,Withdrawal,11,0,Web,1,1
2516,4631.99,Purchase,18,1,Mobile,0,1
2517,96.56,Transfer,8,0,Mobile,0,0
2518,2384.74,Purchase,15,0,ATM,1,1
2519,3438.92,Withdrawal,9,0,ATM,1,0
2520,3613.81,Transfer,15,0,ATM,1,1
2521,3462.97,Purchase,7,0,Web,0,0
2522,673.04,Purchase,13,1,Mobile,0,1
2523,1497.68,Withdrawal,13,0,ATM,0,0
2524,1794.22,Purchase,1,1,Mobile,0,0
2525,4022.38,Withdrawal,4,0,ATM,0,0
2526,1394.52,Transfer,4,1,Mobile,0,0
2527,1054.31,Transfer,4,0,ATM,0,0
2528,4787.28,Purchase,13,0,Web,0,0
2529,45.31,Transfer,2,1,ATM,0,1
2530,4989.11,Transfer,15,0,ATM,0,1
2531,3384.43,Purchase,4,0,ATM,0,0
2532,4142.52,Transfer,6,0,ATM,0,0
2533,1473.8,Purchase,3,0,ATM,0,0
2534,72.56,Withdrawal,7,0,Mobile,0,0
2535,3689.61,Withdrawal,6,0,Mobile,0,1
2536,4170.89,Withdrawal,3,0,Web,1,1
2537,3702.64,Purchase,4,0,ATM,0,0
2538,715.11,Purchase,10,0,Mobile,0,0
2539,3767.39,Transfer,9,0,Mobile,1,0
2540,3844.84,Transfer,6,0,ATM,0,0
2541,3293.04,Transfer,11,1,ATM,0,0
2542,3830.81,Transfer,7,0,Web,0,0
2543,4229.76,Transfer,18,0,Web,0,0
2544,3068.41,Purchase,4,1,Mobile,0,1
2545,443.93,Purchase,5,0,Web,0,0
2546,2438.65,Withdrawal,4,0,Mobile,0,0
2547,389.17,Withdrawal,4,0,Web,1,1
2548,2038.31,Withdrawal,13,0,ATM,0,0
2549,2036.13,Withdrawal,16,0,Web,0,0
2550,330.98,Purchase,14,0,Mobile,0,0
2551,1744.75,Purchase,11,0,Web,0,0
2552,555.88,Purchase,2,0,Mobile,0,0
2553,4041.37,Transfer,14,0,Mobile,0,0
2554,4738.49,Transfer,7,0,Web,0,0
2555,362.51,Withdrawal,11,0,Web,0,0
2556,4775.62,Transfer,4,0,Mobile,0,1
2557,2613.36,Purchase,7,0,ATM,0,0
2558,1498.53,Withdrawal,16,0,Web,0,0
2559,385.23,Withdrawal,6,0,Mobile,0,0
2560,2503.62,Transfer,6,1,ATM,1,1
2561,3972.78,Withdrawal,2,1,Mobile,0,1
2562,3535.73,Transfer,8,0,Web,0,0
2563,252.08,Transfer,7,0,Mobile,0,0
2564,365.44,Withdrawal,14,0,Mobile,0,0
2565,2014.96,Transfer,9,1,Mobile,0,0
2566,1477.16,Transfer,15,0,Web,0,0
2567,1162.69,Transfer,18,0,ATM,0,0
2568,1405.74,Transfer,12,0,ATM,0,0
2569,4017.61,Withdrawal,19,0,ATM,1,1
2570,4646.21,Purchase,13,0,ATM,0,1
2571,2026.11,Purchase,7,0,Web,0,0
2572,4530.65,Transfer,10,0,Mobile,0,0
2573,1608.16,Transfer,10,0,ATM,0,0
2574,2382.71,Transfer,2,0,ATM,0,0
2575,1130.92,Purchase,14,0,Web,0,0
2576,3202.74,Transfer,13,0,Mobile,0,0
2577,4894.93,Withdrawal,6,1,Mobile,0,1
2578,3017.86,Withdrawal,9,0,ATM,0,0
2579,1789.71,Withdrawal,13,0,ATM,0,0
2580,3239.44,Purchase,9,0,Mobile,0,0
2581,615.48,Transfer,13,0,Web,0,0
2582,4443.41,Transfer,5,0,Mobile,0,0
2583,2515.92,Transfer,14,0,Mobile,0,0
2584,2247.3,Purchase,5,0,ATM,0,0
2585,2929.74,Purchase,9,0,Web,0,0
2586,3124.29,Purchase,8,0,Web,0,1
2587,359.81,Purchase,7,0,Web,0,0
2588,3413.4,Withdrawal,8,0,ATM,0,0
2589,1210.42,Purchase,3,0,Web,0,0
2590,3570.05,Purchase,15,0,Web,1,1
2591,4112.85,Purchase,8,0,ATM,0,1
2592,4019.99,Transfer,1,0,Mobile,0,1
2593,2762.95,Transfer,7,0,Web,0,0
2594,2601.33,Transfer,19,0,Mobile,0,0
2595,715.24,Withdrawal,2,1,Web,0,1
2596,3876.96,Withdrawal,14,1,Mobile,0,1
2597,1357.78,Purchase,18,0,Mobile,0,0
2598,2483.98,Transfer,15,0,ATM,0,0
2599,1422.09,Withdrawal,14,0,ATM,0,0
2600,670.01,Transfer,19,0,Web,0,0
2601,3148.16,Withdrawal,19,0,Web,1,1
2602,272.61,Withdrawal,17,0,ATM,0,0
2603,3743.48,Purchase,19,1,Web,0,1
2604,1588.62,Purchase,16,0,Web,1,1
2605,1.67,Withdrawal,19,0,ATM,0,0
2606,2556.13,Purchase,1,1,Mobile,0,0
2607,235.21,Withdrawal,19,0,Web,0,0
2608,1381.57,Withdrawal,7,1,ATM,0,0
2609,3535.18,Transfer,11,0,Web,0,0
2610,314.39,Purchase,5,0,Web,0,0
2611,4196.85,Purchase,17,0,ATM,1,1
2612,20.1,Purchase,11,0,ATM,0,0
2613,1234.87,Transfer,8,0,Web,1,1
2614,3704.78,Transfer,10,0,Web,0,0
2615,1582.03,Transfer,12,0,Mobile,1,1
2616,510.36,Purchase,10,0,Mobile,0,0
2617,1801.81,Purchase,13,0,ATM,0,0
2618,1352.7,Purchase,18,0,Web,0,0
2619,4213.72,Transfer,10,1,ATM,0,1
2620,1567.43,Transfer,19,0,ATM,0,0
2621,3944.87,Withdrawal,17,0,Web,0,1
2622,4459.47,Transfer,16,1,Mobile,0,1
2623,2169.65,Withdrawal,5,1,ATM,0,0
2624,4549.81,Purchase,3,0,ATM,0,1
2625,1887.21,Transfer,15,0,Web,1,1
2626,4820.43,Purchase,2,0,Mobile,0,0
2627,447.36,Purchase,13,0,Mobile,0,0
2628,3435.41,Purchase,8,0,Web,0,1
2629,2469.58,Purchase,17,0,ATM,0,0
2630,1938.86,Transfer,4,1,Web,0,0
2631,3163.93,Purchase,19,0,Web,0,1
2632,3519.58,Withdrawal,9,1,Mobile,0,1
2633,22.81,Transfer,15,0,ATM,0,0
2634,835.6,Purchase,9,0,ATM,0,0
2635,3565.52,Transfer,9,0,Mobile,0,1
2636,3332.26,Withdrawal,14,1,ATM,0,1
2637,4830.27,Purchase,16,0,ATM,0,0
2638,3805.43,Withdrawal,17,0,Web,0,0
2639,4753.91,Purchase,13,1,Web,0,0
2640,3513.0,Withdrawal,9,0,Web,0,1
2641,1490.96,Purchase,15,0,ATM,0,0
2642,527.72,Transfer,7,1,ATM,1,1
2643,3909.34,Purchase,1,1,ATM,0,0
2644,3221.1,Transfer,1,0,ATM,0,1
2645,241.88,Purchase,5,0,Mobile,0,0
2646,1800.89,Purchase,9,0,Mobile,1,1
2647,4784.04,Withdrawal,12,0,ATM,0,1
2648,2502.51,Withdrawal,6,0,Web,0,0
2649,2164.21,Withdrawal,13,0,Web,0,0
2650,2289.04,Purchase,8,0,Mobile,0,0
2651,1045.2,Purchase,15,0,Mobile,0,0
2652,1844.17,Purchase,6,0,ATM,0,0
2653,1849.7,Transfer,6,0,ATM,0,0
2654,262.72,Transfer,4,0,ATM,0,0
2655,3838.07,Purchase,11,0,ATM,1,1
2656,2083.11,Withdrawal,18,0,ATM,1,1
2657,4111.08,Withdrawal,3,0,Web,0,0
2658,4251.89,Withdrawal,3,0,Web,1,1
2659,1060.76,Purchase,12,0,ATM,0,0
2660,3287.11,Withdrawal,6,0,Web,0,1
2661,2361.94,Purchase,6,0,ATM,1,1
2662,4400.9,Transfer,8,0,ATM,0,0
2663,1079.49,Withdrawal,15,0,Mobile,0,0
2664,3389.39,Transfer,18,0,Web,0,0
2665,3039.15,Withdrawal,16,1,Web,0,1
2666,1477.21,Purchase,6,0,Mobile,0,0
2667,683.87,Purchase,17,0,Web,0,0
2668,3258.55,Purchase,9,0,Mobile,0,1
2669,3693.25,Purchase,19,0,Web,1,1
2670,1578.82,Withdrawal,18,0,ATM,0,0
2671,3224.52,Transfer,5,0,Mobile,1,1
2672,1976.26,Purchase,6,0,ATM,0,0
2673,3566.32,Withdrawal,12,0,ATM,0,0
2674,996.88,Transfer,11,0,Web,0,0
2675,4451.18,Purchase,16,0,Mobile,0,0
2676,1437.76,Transfer,17,0,ATM,0,0
2677,1839.56,Purchase,9,0,ATM,0,0
2678,291.4,Transfer,1,0,Mobile,0,0
2679,558.45,Transfer,3,0,Web,0,0
2680,2579.79,Purchase,9,0,ATM,1,1
2681,1338.7,Withdrawal,19,1,Web,0,1
2682,4177.57,Transfer,13,0,Mobile,0,0
2683,74.45,Purchase,14,0,Web,0,0
2684,1896.09,Transfer,19,0,Mobile,0,0
2685,1687.39,Transfer,7,0,Web,0,0
2686,97.62,Withdrawal,4,0,Web,0,0
2687,622.72,Transfer,12,1,ATM,0,1
2688,2068.8,Transfer,14,1,Web,0,1
2689,2464.83,Purchase,2,0,ATM,0,0
2690,2022.04,Purchase,1,0,Mobile,0,0
2691,2655.16,Withdrawal,18,0,Mobile,0,0
2692,2976.06,Transfer,8,0,ATM,0,0
2693,50.61,Transfer,3,0,Web,0,0
2694,2321.01,Transfer,6,0,Mobile,0,0
2695,4817.53,Withdrawal,13,0,Mobile,0,0
2696,2595.64,Transfer,9,0,Mobile,0,0
2697,3388.03,Purchase,9,0,ATM,0,0
2698,1560.01,Withdrawal,9,0,Mobile,0,0
2699,3870.18,Purchase,15,0,Mobile,1,1
2700,3864.83,Purchase,13,0,Mobile,0,1
2701,2606.96,Withdrawal,16,1,Mobile,0,1
2702,4880.09,Purchase,2,0,ATM,0,1
2703,628.63,Transfer,14,1,ATM,0,0
2704,85.72,Withdrawal,6,0,Web,0,0
2705,3851.02,Purchase,2,0,Mobile,0,1
2706,4035.97,Transfer,8,0,ATM,0,0
2707,601.92,Transfer,4,1,Web,0,0
2708,1328.65,Purchase,14,0,Web,0,0
2709,88.74,Transfer,11,0,Mobile,0,0
2710,1467.25,Withdrawal,14,0,Web,1,0
2711,3865.94,Purchase,12,1,ATM,0,0
2712,2590.28,Transfer,16,1,Web,0,1
2713,1741.13,Transfer,6,1,Web,0,1
2714,1859.32,Purchase,1,1,ATM,0,0
2715,7.77,Purchase,12,0,Web,0,0
2716,1499.7,Purchase,7,0,Web,1,1
2717,3232.65,Purchase,8,0,Web,0,0
2718,4871.0,Withdrawal,9,0,Web,0,0
2719,4235.46,Purchase,2,1,Mobile,0,1
2720,118.95,Withdrawal,17,1,Mobile,0,0
2721,4492.9,Withdrawal,13,0,ATM,0,1
2722,3916.21,Purchase,5,0,Web,0,1
2723,3902.1,Withdrawal,10,1,ATM,0,1
2724,2290.52,Purchase,12,0,Mobile,0,0
2725,1990.63,Purchase,17,0,Web,0,0
2726,1515.28,Transfer,6,0,Web,0,0
2727,329.41,Purchase,3,0,Mobile,0,0
2728,1141.95,Transfer,15,0,Web,0,0
2729,1233.77,Withdrawal,7,0,Web,0,0
2730,2420.9,Transfer,6,0,Mobile,1,1
2731,3737.47,Withdrawal,4,1,ATM,0,1
2732,2369.58,Purchase,19,0,ATM,0,0
2733,290.16,Withdrawal,5,0,Web,0,0
2734,4788.99,Withdrawal,3,1,Mobile,0,1
2735,4713.68,Purchase,9,0,ATM,0,1
2736,3926.16,Withdrawal,6,0,ATM,0,0
2737,4956.65,Purchase,13,1,Web,0,1
2738,2722.87,Transfer,4,0,ATM,0,0
2739,4813.88,Purchase,2,0,Mobile,0,0
2740,378.95,Purchase,4,0,ATM,0,0
2741,1829.04,Withdrawal,8,0,Mobile,0,0
2742,1127.68,Transfer,13,0,Mobile,0,0
2743,979.97,Purchase,10,0,Web,0,0
2744,704.87,Transfer,18,0,ATM,0,0
2745,3112.45,Transfer,9,0,Web,0,0
2746,3906.83,Withdrawal,1,1,ATM,0,1
2747,2891.91,Purchase,13,0,Web,0,0
2748,735.67,Withdrawal,18,0,Web,0,0
2749,4055.81,Purchase,15,1,Web,0,0
2750,3180.14,Transfer,2,0,ATM,0,0
2751,1941.44,Purchase,11,0,Web,1,0
2752,3370.98,Purchase,14,1,Mobile,0,0
2753,1300.26,Transfer,15,0,ATM,0,0
2754,1726.62,Transfer,14,0,Mobile,0,0
2755,4587.51,Purchase,16,0,Web,0,0
2756,1453.23,Withdrawal,15,0,Web,0,0
2757,2350.47,Purchase,19,0,Mobile,0,0
2758,4450.82,Transfer,9,0,Web,0,0
2759,3538.9,Withdrawal,5,0,ATM,0,0
2760,311.95,Transfer,5,0,Mobile,1,1
2761,737.37,Transfer,11,0,ATM,1,1
2762,40.2,Withdrawal,4,0,ATM,0,0
2763,3154.98,Transfer,18,0,ATM,0,0
2764,2238.92,Transfer,3,0,Web,0,0
2765,672.24,Transfer,4,0,Web,0,0
2766,4789.71,Transfer,14,0,Mobile,0,1
2767,2648.77,Transfer,7,0,Mobile,1,0
2768,1210.22,Transfer,8,0,ATM,0,0
2769,2503.52,Transfer,16,0,Web,0,0
2770,3398.42,Transfer,15,1,Web,0,1
2771,382.12,Transfer,7,1,Web,0,1
2772,1374.24,Purchase,17,1,Mobile,0,1
2773,4035.02,Purchase,12,1,Web,0,1
2774,2298.86,Transfer,18,0,ATM,0,0
2775,2733.34,Purchase,14,0,ATM,1,1
2776,2164.65,Withdrawal,15,0,ATM,0,0
